id,house_number,street,post_code,city,sequence,district,geojson_geometry,longitude,latitude,distance_from_others
41,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2057329, 48.050538]}
42,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2057329, 48.050538]}
43,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2057329, 48.050538]}
44,2,Lindenstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2070956, 48.0511316]}
45,2,Lindenstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2070956, 48.0511316]}
46,2,Lindenstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2070956, 48.0511316]}
47,2,Lindenstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2070956, 48.0511316]}
48,2,Lindenstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2070956, 48.0511316]}
49,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2043464, 48.0524088]}
50,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2043464, 48.0524088]}
51,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2043464, 48.0524088]}
52,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2043464, 48.0524088]}
53,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2043464, 48.0524088]}
54,18,Allmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2093021, 48.051262]}
55,18,Allmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2093021, 48.051262]}
56,18,Allmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2093021, 48.051262]}
57,18,Allmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2093021, 48.051262]}
58,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2097363, 48.0509332]}
59,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2097363, 48.0509332]}
60,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2097363, 48.0509332]}
61,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2097363, 48.0509332]}
62,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2097363, 48.0509332]}
63,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2100797, 48.0507223]}
64,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2100797, 48.0507223]}
65,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2100797, 48.0507223]}
66,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2100797, 48.0507223]}
67,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2100797, 48.0507223]}
68,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2099992, 48.0507554]}
69,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2099992, 48.0507554]}
70,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2099992, 48.0507554]}
71,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2099992, 48.0507554]}
72,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2099992, 48.0507554]}
73,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2098423, 48.0508703]}
74,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2098423, 48.0508703]}
75,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2098423, 48.0508703]}
76,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2098423, 48.0508703]}
77,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2098423, 48.0508703]}
78,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2102254, 48.0506623]}
79,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2102254, 48.0506623]}
80,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2102254, 48.0506623]}
81,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2102254, 48.0506623]}
82,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2102254, 48.0506623]}
83,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2103291, 48.0505609]}
84,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2103291, 48.0505609]}
85,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2103291, 48.0505609]}
86,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2103291, 48.0505609]}
87,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2103291, 48.0505609]}
88,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2104269, 48.0505204]}
89,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2104269, 48.0505204]}
90,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2104269, 48.0505204]}
91,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2104269, 48.0505204]}
92,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2104269, 48.0505204]}
93,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2069638, 48.0511906]}
94,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2069638, 48.0511906]}
95,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2069638, 48.0511906]}
96,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2069638, 48.0511906]}
97,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2054578, 48.0525732]}
98,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2054578, 48.0525732]}
99,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2054578, 48.0525732]}
100,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2054578, 48.0525732]}
101,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2056121, 48.0530973]}
102,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2056121, 48.0530973]}
103,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2056121, 48.0530973]}
104,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2056121, 48.0530973]}
105,5,Grieshaberstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2047899, 48.0530659]}
106,5,Grieshaberstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2047899, 48.0530659]}
107,5,Grieshaberstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2047899, 48.0530659]}
108,5,Grieshaberstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2047899, 48.0530659]}
109,5,Grieshaberstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2047899, 48.0530659]}
110,1/1,Kreuzerstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2065911, 48.0532071]}
111,1/1,Kreuzerstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2065911, 48.0532071]}
112,1/1,Kreuzerstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2065911, 48.0532071]}
113,1/1,Kreuzerstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2065911, 48.0532071]}
114,1/1,Kreuzerstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2065911, 48.0532071]}
115,13,Lochhofstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2167536, 48.0513209]}
116,13,Lochhofstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2167536, 48.0513209]}
117,13,Lochhofstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2167536, 48.0513209]}
118,13,Lochhofstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2167536, 48.0513209]}
119,13,Lochhofstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2167536, 48.0513209]}
120,15,Lochhofstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2165024, 48.0513735]}
121,15,Lochhofstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2165024, 48.0513735]}
122,15,Lochhofstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2165024, 48.0513735]}
123,15,Lochhofstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2165024, 48.0513735]}
124,15,Lochhofstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2165024, 48.0513735]}
125,19,Lochhofstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2167274, 48.051766]}
126,19,Lochhofstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2167274, 48.051766]}
127,19,Lochhofstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2167274, 48.051766]}
128,19,Lochhofstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2167274, 48.051766]}
129,19,Lochhofstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2167274, 48.051766]}
130,17,Lochhofstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2169814, 48.0516991]}
131,17,Lochhofstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2169814, 48.0516991]}
132,17,Lochhofstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2169814, 48.0516991]}
133,17,Lochhofstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2169814, 48.0516991]}
134,17,Lochhofstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2169814, 48.0516991]}
135,6,Am Engelgrund,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2120703, 48.0476004]}
136,6,Am Engelgrund,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2120703, 48.0476004]}
137,6,Am Engelgrund,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2120703, 48.0476004]}
138,6,Am Engelgrund,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2120703, 48.0476004]}
139,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.207673, 48.0510858]}
140,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.207673, 48.0510858]}
141,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.207673, 48.0510858]}
142,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.207673, 48.0510858]}
143,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.207673, 48.0510858]}
144,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2056702, 48.0504933]}
145,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2056702, 48.0504933]}
146,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2056702, 48.0504933]}
147,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2056702, 48.0504933]}
148,15,Kohlheppstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.1918202, 48.0484353]}
149,15,Kohlheppstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.1918202, 48.0484353]}
150,15,Kohlheppstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.1918202, 48.0484353]}
151,15,Kohlheppstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.1918202, 48.0484353]}
152,17,Stephan-Blattmann-Straße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.1887875, 48.0489875]}
153,17,Stephan-Blattmann-Straße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.1887875, 48.0489875]}
154,17,Stephan-Blattmann-Straße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.1887875, 48.0489875]}
155,17,Stephan-Blattmann-Straße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.1887875, 48.0489875]}
156,31,Stephan-Blattmann-Straße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.1863271, 48.0497503]}
157,31,Stephan-Blattmann-Straße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.1863271, 48.0497503]}
158,31,Stephan-Blattmann-Straße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.1863271, 48.0497503]}
159,31,Stephan-Blattmann-Straße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.1863271, 48.0497503]}
160,32,Stephan-Blattmann-Straße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.1863752, 48.0500528]}
161,32,Stephan-Blattmann-Straße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.1863752, 48.0500528]}
162,32,Stephan-Blattmann-Straße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.1863752, 48.0500528]}
163,32,Stephan-Blattmann-Straße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.1863752, 48.0500528]}
164,33,Stephan-Blattmann-Straße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.1861675, 48.0497351]}
165,33,Stephan-Blattmann-Straße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.1861675, 48.0497351]}
166,33,Stephan-Blattmann-Straße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.1861675, 48.0497351]}
167,33,Stephan-Blattmann-Straße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.1861675, 48.0497351]}
168,1,Bregstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2029672, 48.0491166]}
169,1,Bregstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2029672, 48.0491166]}
170,1,Bregstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2029672, 48.0491166]}
171,1,Bregstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2029672, 48.0491166]}
172,1,Bregstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2029672, 48.0491166]}
173,8,Obertalstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2160855, 48.0474378]}
174,8,Obertalstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2160855, 48.0474378]}
175,8,Obertalstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2160855, 48.0474378]}
176,8,Obertalstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2160855, 48.0474378]}
177,8,Obertalstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2160855, 48.0474378]}
178,6,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2048085, 48.0502291]}
179,6,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2048085, 48.0502291]}
180,6,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2048085, 48.0502291]}
181,6,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2048085, 48.0502291]}
182,6,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2048085, 48.0502291]}
183,8,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2046958, 48.0501753]}
184,8,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2046958, 48.0501753]}
185,8,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2046958, 48.0501753]}
186,8,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2046958, 48.0501753]}
187,8,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2046958, 48.0501753]}
188,11,Baumannstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.205551, 48.0494542]}
189,11,Baumannstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.205551, 48.0494542]}
190,11,Baumannstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.205551, 48.0494542]}
191,11,Baumannstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.205551, 48.0494542]}
192,14,Bahnhofstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2061395, 48.0494029]}
193,14,Bahnhofstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2061395, 48.0494029]}
194,14,Bahnhofstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2061395, 48.0494029]}
195,14,Bahnhofstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2061395, 48.0494029]}
196,19,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2039477, 48.0496437]}
197,19,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2039477, 48.0496437]}
198,19,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2039477, 48.0496437]}
199,19,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2039477, 48.0496437]}
200,19,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2039477, 48.0496437]}
201,25,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2036298, 48.0494834]}
202,25,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2036298, 48.0494834]}
203,25,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2036298, 48.0494834]}
204,25,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2036298, 48.0494834]}
205,25,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2036298, 48.0494834]}
206,4,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2049398, 48.05032]}
207,4,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2049398, 48.05032]}
208,4,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2049398, 48.05032]}
209,4,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2049398, 48.05032]}
210,4,Wilhelmstraße,78120,Furtwangen im Schwarzwald,1,{'type': 'Point', 'coordinates': [8.2049398, 48.05032]}
