id;house_number;street;post_code;city;district;geojson_geometry;post_station_id
82;8;Bismarckstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2044884, 48.0526118]};1
83;9;Werderstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2037268, 48.0558711]};1
166;2;Rößleplatz;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2069335, 48.0528615]};1
205;1;Josef-Zähringer-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2263858, 48.0468057]};1
206;11;Josef-Zähringer-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2285624, 48.0466447]};1
207;13;Josef-Zähringer-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2289843, 48.0463843]};1
208;15;Josef-Zähringer-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2297719, 48.046333]};1
209;17;Josef-Zähringer-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2302962, 48.04639]};1
210;5;Josef-Zähringer-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2273026, 48.0467998]};1
211;7;Josef-Zähringer-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2277594, 48.0466831]};1
212;9;Josef-Zähringer-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2282875, 48.0466279]};1
213;10;Josef-Zähringer-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2294234, 48.0460767]};1
214;12;Josef-Zähringer-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2298936, 48.0460969]};1
215;14;Josef-Zähringer-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2302236, 48.0461267]};1
216;10;Am Hofrain;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2210746, 48.0487447]};1
217;12;Am Hofrain;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2213026, 48.0486907]};1
218;16;Am Hofrain;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2219707, 48.0484411]};1
219;18;Am Hofrain;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2220965, 48.0484014]};1
220;20;Am Hofrain;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2222376, 48.0483481]};1
221;22;Am Hofrain;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2225058, 48.0482489]};1
222;24;Am Hofrain;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2226341, 48.0481905]};1
223;26;Am Hofrain;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2227828, 48.0481305]};1
224;33;Vogt-Dufner-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2220394, 48.0481858]};1
225;35;Vogt-Dufner-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.222176, 48.0481152]};1
226;37;Vogt-Dufner-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2224422, 48.0480004]};1
227;39;Vogt-Dufner-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2225941, 48.0479434]};1
228;4;Am Hofrain;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2205396, 48.0488607]};1
229;41;Vogt-Dufner-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2227248, 48.0478815]};1
230;5;Lochhofstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2163775, 48.0504689]};1
231;6;Am Hofrain;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2207544, 48.0488127]};1
232;7;Lochhofstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2164188, 48.0505242]};1
233;8;Am Hofrain;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2208402, 48.0487878]};1
234;31;Sommerbergstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2134605, 48.0505825]};1
235;57;Allmendstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2124429, 48.0502556]};1
236;45;Allmendstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2105222, 48.0508036]};1
237;47;Allmendstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2105938, 48.0507577]};1
238;49;Allmendstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2108867, 48.0506737]};1
239;51;Allmendstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2109901, 48.0506434]};1
240;10;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2110502, 48.0520035]};1
241;12;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2107717, 48.052078]};1
242;14;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2105871, 48.0521415]};1
243;16;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2103655, 48.0522548]};1
244;17;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2103471, 48.0519693]};1
245;18;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2102529, 48.0523068]};1
246;19;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2102159, 48.0520532]};1
247;20;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2100245, 48.0524348]};1
248;21;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2099928, 48.0521716]};1
249;22;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2099464, 48.0524945]};1
250;23;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2098846, 48.0522497]};1
251;24;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2097105, 48.052631]};1
252;25;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2097304, 48.0523432]};1
253;26;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.209641, 48.0526831]};1
254;27;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2095762, 48.0524366]};1
255;28;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2094171, 48.0527886]};1
256;29;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2093445, 48.0525742]};1
257;30;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.209333, 48.0528986]};1
258;31;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2092678, 48.0526236]};1
259;32;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2092144, 48.0530969]};1
260;34;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2091214, 48.0532155]};1
261;36;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2090234, 48.0533729]};1
262;38;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2089241, 48.0534881]};1
263;40;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2086951, 48.0536683]};1
264;42;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2085811, 48.0537373]};1
265;44;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2081997, 48.0539038]};1
266;46;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2080709, 48.0539494]};1
267;48;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2077207, 48.0541278]};1
268;50;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2076547, 48.0541758]};1
269;8;Sonnhalde;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2111451, 48.0519559]};1
270;3;Lindenstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2068784, 48.0508301]};1
272;9;Bahnhofstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2063103, 48.0498656]};1
273;17;Marktplatz;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2057202, 48.0512301]};1
274;11b;Wilhelmstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2048235, 48.0498453]};1
275;27;Marktplatz;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2058435, 48.0506374]};1
276;11;Wilhelmstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2048785, 48.0500473]};1
277;7;Wilhelmstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2051141, 48.0502072]};1
278;11a;Wilhelmstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2047534, 48.04999]};1
279;15;Wilhelmstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.204474, 48.0498382]};1
280;21;Wilhelmstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2038476, 48.0496029]};1
281;23;Wilhelmstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2037544, 48.0495542]};1
285;25;Marktplatz;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2058462, 48.0508634]};1
286;6;Lindenstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.206556, 48.0509664]};1
294;10;Wilhelmstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2045698, 48.0501215]};1
295;3;Bahnhofstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2062232, 48.0504903]};1
296;2;Wilhelmstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2051138, 48.0504453]};1
300;3;Grieshaberstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.204673, 48.0530498]};1
307;3;Goethestraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2092682, 48.0497051]};1
308;1;Goethestraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2093754, 48.0497374]};1
309;18;Goethestraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2078305, 48.0494792]};1
310;16;Goethestraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2079673, 48.0495222]};1
311;15;Bahnhofstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2066584, 48.0492425]};1
312;13;Bahnhofstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2066074, 48.049333]};1
313;1;Bahnhofstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2062346, 48.0506195]};1
314;23;Marktplatz;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2058912, 48.0509261]};1
315;21;Marktplatz;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2058778, 48.0510193]};1
316;19;Marktplatz;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2060415, 48.0511628]};1
317;4;Lindenstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2066865, 48.0509978]};1
318;16;Wilhelmstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2041103, 48.0499256]};1
319;12;Wilhelmstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2043919, 48.0500906]};1
320;8;Baumannstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2045998, 48.0489152]};1
321;8/1;Baumannstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.204518, 48.0488579]};1
325;46/1;Bismarckstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.203437, 48.0553752]};1
326;46;Bismarckstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2033807, 48.0553546]};1
328;28;Bismarckstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2037616, 48.053983]};1
329;26;Bismarckstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2037777, 48.0539077]};1
334;13/1;Bismarckstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2041089, 48.0527217]};1
336;3;Fohrenstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2069078, 48.0537894]};1
337;4/1;Fohrenstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2067308, 48.0540422]};1
338;4;Fohrenstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.206822, 48.0538611]};1
339;1;Kreuzerstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2067844, 48.053092]};1
340;5;Friedrichstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2053602, 48.0527388]};1
342;6a;Auf dem Moos;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2147479, 48.0489045]};1
343;1/1;In der Wanne;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2167917, 48.053819]};1
345;2;In der Wanne;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2169124, 48.0549584]};1
346;1;In der Wanne;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2168534, 48.0548848]};1
347;33;Allmendstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2092091, 48.0516451]};1
348;31;Allmendstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2091635, 48.0516989]};1
349;23;Allmendstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2086217, 48.052157]};1
350;19;Allmendstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2085292, 48.0522018]};1
351;15;Allmendstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2081819, 48.0522798]};1
352;13;Allmendstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.208088, 48.0523488]};1
353;18/1;Allmendstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2093325, 48.0512058]};1
354;11a;Unterallmendstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2104094, 48.0506105]};1
357;7/1;Josef-Zähringer-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2280624, 48.0467851]};1
358;34;Am Bodenwald;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.211666, 48.0517078]};1
361;18;Bahnhofstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.206071, 48.0492048]};1
362;24;Bahnhofstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2062373, 48.0485898]};1
363;15;Baumannstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2064357, 48.0497033]};1
364;22;Goethestraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2072136, 48.0493536]};1
366;4;Am Engelgrund;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2123741, 48.047713]};1
367;32;Sommerbergstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2127953, 48.0503828]};1
368;57a;Allmendstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2126504, 48.0503936]};1
369;8;Fohrenstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2059449, 48.0549978]};1
373;6;Bismarckstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2046597, 48.0524421]};1
376;1;Lindenstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2071385, 48.0508432]};1
377;6;Gerwigstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'Point', 'coordinates': [8.2065034, 48.0514131]};1
380;21;Unterallmendstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2106475, 48.0500198], [8.2105695, 48.0499267], [8.2112938, 48.0496593], [8.2113503, 48.0497296], [8.2112923, 48.049752], [8.2113131, 48.049776], [8.2113804, 48.0498605], [8.2107202, 48.0501042], [8.2105573, 48.050164], [8.2105015, 48.0500992], [8.2106625, 48.0500372], [8.2106475, 48.0500198]]};1
381;38;Baumannstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2093086, 48.0503022], [8.2095407, 48.0503685], [8.2097694, 48.0504338], [8.2099271, 48.0501868], [8.2098194, 48.0501561], [8.2097704, 48.0502328], [8.2097431, 48.050225], [8.209773, 48.0501783], [8.2096875, 48.0501539], [8.2096101, 48.0501318], [8.2095785, 48.0501812], [8.2095544, 48.0501743], [8.2096034, 48.0500977], [8.2094646, 48.050058], [8.2093086, 48.0503022]]};1
384;15;Gerwigstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2085549, 48.0508823], [8.2085095, 48.050907], [8.2085591, 48.0509478], [8.2084014, 48.0510334], [8.2083473, 48.0509889], [8.2083917, 48.0509648], [8.2081203, 48.0507416], [8.2083694, 48.0506062], [8.2085923, 48.0507895], [8.2085018, 48.0508387], [8.2085549, 48.0508823]]};1
388;1;Am Kirchberg;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2053434, 48.050905], [8.2050889, 48.0508667], [8.2050768, 48.0509026], [8.2050354, 48.0508964], [8.2050412, 48.0508791], [8.2050308, 48.0508775], [8.2050292, 48.0508823], [8.2049147, 48.0508651], [8.2049385, 48.0507945], [8.2049245, 48.0507921], [8.2048918, 48.050759], [8.2049044, 48.0507159], [8.2049563, 48.0506944], [8.2049707, 48.050697], [8.2049943, 48.0506269], [8.205105, 48.0506436], [8.205104, 48.0506466], [8.2051177, 48.0506486], [8.2051224, 48.0506346], [8.2051612, 48.0506405], [8.2051484, 48.0506786], [8.2053992, 48.0507163], [8.205403, 48.050705], [8.2054409, 48.0507107], [8.2054371, 48.0507218], [8.2055215, 48.0507345], [8.2055051, 48.0507831], [8.2055496, 48.0507898], [8.2055187, 48.0508818], [8.2054702, 48.0508745], [8.2054547, 48.0509205], [8.2053767, 48.0509088], [8.2053734, 48.0509186], [8.2053404, 48.0509137], [8.2053434, 48.050905]]};1
389;19a;Unterallmendstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.211592, 48.0501795], [8.2116425, 48.0502644], [8.2118998, 48.0501955], [8.2118493, 48.0501106], [8.211592, 48.0501795]]};1
